38,3,3191,1993,1799,1730,234,710
29,2,6134,23133,33586,6746,18594,5121
19,4,6623,1860,4740,7683,205,1693
34,2,29526,7961,16966,432,363,1391
26,2,10379,17972,4748,4686,1547,3265
22,4,31614,489,1495,3242,111,615
42,4,11092,5008,5249,453,392,373
27,3,8475,1931,1883,5004,3593,987
27,4,56083,4563,2124,6422,730,3321
39,4,53205,4959,7336,3012,967,818
21,4,9193,4885,2157,327,780,548
36,2,7858,1110,1094,6818,49,287
29,1,23257,1372,1677,982,429,655
29,2,2153,1115,6684,4324,2894,411
22,3,1073,9679,15445,61,5980,1265
20,2,5909,23527,13699,10155,830,3636
33,3,572,9763,22182,2221,4882,2563
27,3,20893,1222,2576,3975,737,3628
25,4,11908,8053,19847,1069,6374,698
25,4,15218,258,1138,2516,333,204
32,2,4720,1032,975,5500,197,56
39,3,2083,5007,1563,1120,147,1550
31,3,514,8323,6869,529,93,1040
26,4,36817,3045,1493,4802,210,1824
30,3,894,1703,1841,744,759,1153
43,3,680,1610,223,862,96,379
34,2,27901,3749,6964,4479,603,2503
43,4,9061,829,683,16919,621,139
32,4,11693,2317,2543,5845,274,1409
41,4,17360,6200,9694,1293,3620,1721
32,4,3366,2884,2431,977,167,1104
46,4,12238,7108,6235,1093,2328,2079
40,3,49063,3965,4252,5970,1041,1404
21,4,25767,3613,2013,10303,314,1384
32,4,68951,4411,12609,8692,751,2406
25,4,40254,640,3600,1042,436,18
24,4,7149,2247,1242,1619,1226,128
21,2,15354,2102,2828,8366,386,1027
22,4,16260,594,1296,848,445,258
32,4,42786,286,471,1388,32,22
30,4,2708,2160,2642,502,965,1522
25,1,6022,3354,3261,2507,212,686
31,3,2838,3086,4329,3838,825,1060
19,2,3996,11103,12469,902,5952,741
33,2,21273,2013,6550,909,811,1854
24,2,7588,1897,5234,417,2208,254
19,3,19087,1304,3643,3045,710,898
27,2,8090,3199,6986,1455,3712,531
32,4,6758,4560,9965,934,4538,1037
32,4,444,879,2060,264,290,259
29,1,16448,6243,6360,824,2662,2005
23,3,5283,13316,20399,1809,8752,172
34,2,2886,5302,9785,364,6236,555
27,2,2599,3688,13829,492,10069,59
37,4,161,7460,24773,617,11783,2410
26,3,243,12939,8852,799,3909,211
31,2,6468,12867,21570,1840,7558,1543
44,4,17327,2374,2842,1149,351,925
35,3,6987,1020,3007,416,257,656
23,4,918,20655,13567,1465,6846,806
24,2,7034,1492,2405,12569,299,1117
24,4,29635,2335,8280,3046,371,117
39,4,2137,3737,19172,1274,17120,142
33,3,9784,925,2405,4447,183,297
24,2,10617,1795,7647,1483,857,1233
35,4,1479,14982,11924,662,3891,3508
35,4,7127,1375,2201,2679,83,1059
34,4,1182,3088,6114,978,821,1637
48,3,11800,2713,3558,2121,706,51
28,4,9759,25071,17645,1128,12408,1625
26,4,1774,3696,2280,514,275,834
43,3,9155,1897,5167,2714,228,1113
28,2,15881,713,3315,3703,1470,229
22,3,13360,944,11593,915,1679,573
26,3,25977,3587,2464,2369,140,1092
30,3,32717,16784,13626,60869,1272,5609
38,4,4414,1610,1431,3498,387,834
44,4,542,899,1664,414,88,522
25,4,16933,2209,3389,7849,210,1534
34,4,5113,1486,4583,5127,492,739
26,4,9790,1786,5109,3570,182,1043
20,4,11223,14881,26839,1234,9606,1102
39,4,22321,3216,1447,2208,178,2602
27,3,8565,4980,67298,131,38102,1215
32,4,16823,928,2743,11559,332,3486
48,3,27082,6817,10790,1365,4111,2139
39,4,13970,1511,1330,650,146,778
37,4,9351,1347,2611,8170,442,868
33,4,3,333,7021,15601,15,550
32,4,2617,1188,5332,9584,573,1942
25,4,381,4025,9670,388,7271,1371
37,4,2320,5763,11238,767,5162,2158
40,4,255,5758,5923,349,4595,1328
38,4,1689,6964,26316,1456,15469,37
36,4,3043,1172,1763,2234,217,379
27,3,1198,2602,8335,402,3843,303
22,1,2771,6939,15541,2693,6600,1115
22,2,27380,7184,12311,2809,4621,1022
30,3,3428,2380,2028,1341,1184,665
20,2,5981,14641,20521,2005,12218,445
34,4,3521,1099,1997,1796,173,995
31,3,1210,10044,22294,1741,12638,3137
30,3,608,1106,1533,830,90,195
44,3,117,6264,21203,228,8682,1111
24,3,14039,7393,2548,6386,1333,2341
19,4,190,727,2012,245,184,127
28,4,22686,134,218,3157,9,548
27,4,37,1275,22272,137,6747,110
29,3,759,18664,1660,6114,536,4100
37,4,796,5878,2109,340,232,776
32,2,19746,2872,2006,2601,468,503
21,2,4734,607,864,1206,159,405
33,2,2121,1601,2453,560,179,712
23,2,4627,997,4438,191,1335,314
36,2,2615,873,1524,1103,514,468
33,2,4692,6128,8025,1619,4515,3105
35,4,9561,2217,1664,1173,222,447
25,2,3477,894,534,1457,252,342
29,2,22335,1196,2406,2046,101,558
23,3,6211,337,683,1089,41,296
19,3,39679,3944,4955,1364,523,2235
35,1,20105,1887,1939,8164,716,790
25,3,3884,3801,1641,876,397,4829
40,3,15076,6257,7398,1504,1916,3113
17,3,6338,2256,1668,1492,311,686
25,2,5841,1450,1162,597,476,70
24,3,3136,8630,13586,5641,4666,1426
23,4,38793,3154,2648,1034,96,1242
25,2,3225,3294,1902,282,68,1114
30,1,4048,5164,10391,130,813,179
31,1,28257,944,2146,3881,600,270
26,3,17770,4591,1617,9927,246,532
28,3,34454,7435,8469,2540,1711,2893
30,3,1821,1364,3450,4006,397,361
29,3,10683,21858,15400,3635,282,5120
24,1,11635,922,1614,2583,192,1068
26,3,1206,3620,2857,1945,353,967
25,3,20918,1916,1573,1960,231,961
35,4,9785,848,1172,1677,200,406
22,4,9385,1530,1422,3019,227,684
19,4,3352,1181,1328,5502,311,1000
29,2,2647,2761,2313,907,95,1827
21,3,518,4180,3600,659,122,654
21,3,23632,6730,3842,8620,385,819
41,1,12377,865,3204,1398,149,452
37,2,9602,1316,1263,2921,841,290
27,4,4515,11991,9345,2644,3378,2213
26,2,11535,1666,1428,6838,64,743
37,4,11442,1032,582,5390,74,247
25,3,9612,577,935,1601,469,375
32,4,4446,906,1238,3576,153,1014
34,1,27167,2801,2128,13223,92,1902
23,4,26539,4753,5091,220,10,340
28,3,25606,11006,4604,127,632,288
24,3,18073,4613,3444,4324,914,715
32,2,6884,1046,1167,2069,593,378
22,1,25066,5010,5026,9806,1092,960
25,3,7362,12844,18683,2854,7883,553
25,2,8257,3880,6407,1646,2730,344
38,2,8708,3634,6100,2349,2123,5137
33,2,6633,2096,4563,1389,1860,1892
41,4,2126,3289,3281,1535,235,4365
29,3,97,3605,12400,98,2970,62
22,3,4983,4859,6633,17866,912,2435
29,3,5969,1990,3417,5679,1135,290
26,3,7842,6046,8552,1691,3540,1874
28,2,4389,10940,10908,848,6728,993
27,4,5065,5499,11055,364,3485,1063
29,2,660,8494,18622,133,6740,776
24,3,8861,3783,2223,633,1580,1521
29,3,4456,5266,13227,25,6818,1393
38,3,17063,4847,9053,1031,3415,1784
23,3,26400,1377,4172,830,948,1218
20,4,17565,3686,4657,1059,1803,668
32,1,16980,2884,12232,874,3213,249
25,2,11243,2408,2593,15348,108,1886
26,1,13134,9347,14316,3141,5079,1894
23,1,31012,16687,5429,15082,439,1163
23,4,3047,5970,4910,2198,850,317
28,3,8607,1750,3580,47,84,2501
22,4,3097,4230,16483,575,241,2080
28,2,8533,5506,5160,13486,1377,1498
26,3,21117,1162,4754,269,1328,395
26,2,1982,3218,1493,1541,356,1449
24,4,16731,3922,7994,688,2371,838
29,4,29703,12051,16027,13135,182,2204
29,3,39228,1431,764,4510,93,2346
42,4,14531,15488,30243,437,14841,1867
27,4,10290,1981,2232,1038,168,2125
35,3,2787,1698,2510,65,477,52
